candidate_id,title,authors,year,venue,doi,url,source,source_set,title_abstract_decision,title_abstract_reason,fulltext_status,fulltext_decision,fulltext_exclusion_reason_code,fulltext_exclusion_reason_detail,reviewer_1,reviewer_2,conflict_status,final_decision,pdf_collected,pdf_path_or_link,notes
FT-0260,Latency Analysis of DAG-Driven Blockchain System for IoV Through the Lens of IOTA,X. Piao; J. Li; H. Ding; H. Wang; H. Song; S. -J. Cho; Z. Ji,2025,2025 IEEE 31th International Conference on Parallel and Distributed Systems (ICPADS),10.1109/ICPADS67057.2025.11323123,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11323123,ieee,ieee,INCLUDE,tech_strategy_evidence,agent-finalised,exclude,insufficient_fulltext_access,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.,agent-firstpass-fulltext-review,,pending-author-check,exclude,yes,https://doi.org/10.1109/icpads67057.2025.11323123,firstpass_fulltext_agent (low): Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0261,VerifyB - Students’ record management and verification system,A. Desai; P. Shah; D. D. Ambawade,2021,2021 International Conference on Communication information and Computing Technology (ICCICT),10.1109/ICCICT50803.2021.9510144,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9510144,ieee,ieee,INCLUDE,full_criteria_match,agent-finalised,exclude,insufficient_fulltext_access,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.,agent-firstpass-fulltext-review,,pending-author-check,exclude,yes,https://doi.org/10.1109/iccict50803.2021.9510144,firstpass_fulltext_agent (low): Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0262,Blockchain Application in Educational Certificates and Verification Compliant with General Data Protection Regulations,U. Rahardja; M. A. Ngad; S. Millah; E. P. Harahap; Q. Aini,2022,2022 10th International Conference on Cyber and IT Service Management (CITSM),10.1109/CITSM56380.2022.9935909,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9935909,ieee,ieee,UNCERTAIN,generic_blockchain_institutional,agent-finalised,exclude,second_pass_likely_exclude,Excluded based on second-pass uncertain triage signals (no institutional/consortium framing or implementation evidence).,agent-fulltext-finalisation,,pending-author-check,exclude,no,,finalised:triage_likely_exclude
FT-0263,Blockchain-Based Evidence Management Systems for Judicial Integrity and Transparency,V. Goel; R. Ranjan; R. D. Baxtiyarovich; S. S. Ibragimovich; S. K. Reymbayevich; K. Zafar,2026,2026 5th International Conference on Innovative Practices in Technology and Management (ICIPTM),10.1109/ICIPTM69057.2026.11465195,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11465195,ieee,ieee,INCLUDE,tech_strategy_evidence,agent-finalised,exclude,insufficient_fulltext_access,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.,agent-firstpass-fulltext-review,,pending-author-check,exclude,yes,https://doi.org/10.1109/iciptm69057.2026.11465195,firstpass_fulltext_agent (low): Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0264,AttentionChain: Self-Attention DL Model with Blockchain Logging for Intrusion Detection in IoMT,S. K. Ghosh; M. Golam; S. Bin Noor; J. -M. Lee; D. -S. Kim,2026,2026 International Conference on Artificial Intelligence in Information and Communication (ICAIIC),10.1109/ICAIIC68212.2026.11454272,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11454272,ieee,ieee,INCLUDE,full_criteria_match,agent-finalised,exclude,insufficient_fulltext_access,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.,agent-firstpass-fulltext-review,,pending-author-check,exclude,yes,https://doi.org/10.1109/icaiic68212.2026.11454272,firstpass_fulltext_agent (low): Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0265,HSADR: A New Highly Secure Aggregation and Dropout-Resilient Federated Learning Scheme for Radio Access Networks With Edge Computing Systems,F. Wu; X. Li; J. Li; P. Vijayakumar; B. B. Gupta; V. Arya,2024,IEEE Transactions on Green Communications and Networking,10.1109/TGCN.2024.3441532,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10633759,ieee,ieee,INCLUDE,full_criteria_match,agent-finalised,exclude,insufficient_fulltext_access,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.,agent-firstpass-fulltext-review,,pending-author-check,exclude,yes,https://doi.org/10.1109/tgcn.2024.3441532,firstpass_fulltext_agent (low): Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0266,Badges as a Gamification Tool in Higher Education Through Tokenization,B. A. Queiroz; J. Westphall; J. E. Martina,2024,2024 IEEE Biennial Congress of Argentina (ARGENCON),10.1109/ARGENCON62399.2024.10735887,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10735887,ieee,ieee,UNCERTAIN,tech_with_weak_signal,agent-finalised,exclude,second_pass_likely_exclude,Excluded based on second-pass uncertain triage signals (no institutional/consortium framing or implementation evidence).,agent-fulltext-finalisation,,pending-author-check,exclude,no,,finalised:triage_likely_exclude
FT-0267,"A Mapping Review on Cyber-Physical Smart Contracts: Architectures, Platforms, and Challenges",S. Alfuhaid; D. Amyot; A. A. Anda; J. Mylopoulos,2023,IEEE Access,10.1109/ACCESS.2023.3290899,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10171137,ieee,ieee,UNCERTAIN,generic_blockchain_institutional,agent-finalised,include,,Promoted to include based on second-pass uncertain triage (strong title/abstract signal; full text not retrieved by agent).,agent-fulltext-finalisation,,pending-author-check,include,no,,finalised:triage_likely_include_promoted
FT-0268,Smart Travel Security Framework: AI-Driven Solutions for Threat Detection in IoT-Enabled Mobility Systems,C. Sandeep; S. Martha; B. Maram,2025,"2025 IEEE 7th International Conference on Computing, Communication and Automation (ICCCA)",10.1109/ICCCA66364.2025.11325227,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11325227,ieee,ieee,INCLUDE,tech_strategy_evidence,agent-finalised,exclude,insufficient_fulltext_access,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.,agent-firstpass-fulltext-review,,pending-author-check,exclude,yes,https://doi.org/10.1109/iccca66364.2025.11325227,firstpass_fulltext_agent (low): Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0269,AALMOND: Decentralized Adaptive Access Control of Multiparty Data Sharing in Industrial Networks,R. Saha; G. Kumar; M. Conti; T. Devgun; J. J. P. C. Rodrigues,2024,IEEE Internet of Things Journal,10.1109/JIOT.2024.3392933,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10508188,ieee,ieee,UNCERTAIN,generic_blockchain_institutional,agent-finalised,exclude,no_full_text_access,Ambiguous record with no open full-text access; excluded for the SLR until full text is procured.,agent-fulltext-finalisation,,pending-author-check,exclude,no,,finalised:no_full_text_access
FT-0270,Optimizing Transparency and Accountability in Subsidized Fertilizer Budget Distribution and Reporting through Blockchain Technology,D. Nor’ainunnajah; J. P. Silitonga; M. Amalya Dewi,2025,"2025 International Conference on Informatics, Multimedia, Cyber and Information System (ICIMCIS)",10.1109/ICIMCIS68501.2025.11327152,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11327152,ieee,ieee,UNCERTAIN,generic_blockchain_institutional,agent-finalised,include,,Promoted to include based on second-pass uncertain triage (strong title/abstract signal; full text not retrieved by agent).,agent-fulltext-finalisation,,pending-author-check,include,no,,finalised:triage_likely_include_promoted
FT-0271,AFLChain: Blockchain-enabled Asynchronous Federated Learning in Edge Computing Network,X. Huang; X. Deng; Q. Chen; J. Zhang,2023,2023 IEEE 97th Vehicular Technology Conference (VTC2023-Spring),10.1109/VTC2023-Spring57618.2023.10199280,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10199280,ieee,ieee;openalex;wos,INCLUDE,full_criteria_match,agent-finalised,exclude,insufficient_fulltext_access,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.,agent-firstpass-fulltext-review,,pending-author-check,exclude,yes,https://doi.org/10.1109/vtc2023-spring57618.2023.10199280,firstpass_fulltext_agent (low): Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0272,A Blockchain-Powered E-Voting System That Preserves Privacy with Homomorphic Tallying and Zero-Trust Authentication,A. K. A. J; A. K. K; A. Sathiyaraj; M. G. L,2026,2026 Second International Conference on Multi-Agent Systems for Collaborative Intelligence (ICMSCI),10.1109/ICMSCI67830.2026.11469753,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11469753,ieee,ieee,INCLUDE,full_criteria_match,agent-finalised,exclude,insufficient_fulltext_access,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.,agent-firstpass-fulltext-review,,pending-author-check,exclude,yes,https://doi.org/10.1109/icmsci67830.2026.11469753,firstpass_fulltext_agent (low): Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0273,LOGI-CHAIN: Blockchain Based Transparent Logistics Management,S. K. A. P; K. Saravanan; M. T; N. K. K,2025,2025 International Conference on Next Generation of Green Information and Emerging Technologies (GIET),10.1109/GIET65294.2025.11234874,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11234874,ieee,ieee,UNCERTAIN,generic_blockchain_institutional,agent-finalised,exclude,no_full_text_access,Ambiguous record with no open full-text access; excluded for the SLR until full text is procured.,agent-fulltext-finalisation,,pending-author-check,exclude,no,,finalised:no_full_text_access
FT-0274,A Self-Sovereign Identity-Based Authentication and Reputation Protocol for IoV Applications,V. Emanuel Farias da Costa Borges; Á. Sobrinho; D. F. S. Santos; A. Perkusich,2025,IEEE Access,10.1109/ACCESS.2025.3579929,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11036752,ieee,ieee,UNCERTAIN,generic_blockchain_institutional,agent-finalised,exclude,second_pass_likely_exclude,Excluded based on second-pass uncertain triage signals (no institutional/consortium framing or implementation evidence).,agent-fulltext-finalisation,,pending-author-check,exclude,no,,finalised:triage_likely_exclude
FT-0275,Paramart: Parallel Resource Allocation Based on Blockchain Sharding for Edge-Cloud Services,X. Ren; M. Xu; D. Niyato; J. Kang; C. Qiu; X. Wang,2024,IEEE Transactions on Services Computing,10.1109/TSC.2024.3359608,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10416386,ieee,ieee;wos,INCLUDE,full_criteria_match,agent-finalised,exclude,insufficient_fulltext_access,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.,agent-firstpass-fulltext-review,,pending-author-check,exclude,yes,https://doi.org/10.1109/tsc.2024.3359608,firstpass_fulltext_agent (low): Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0276,A Lightweight Few-Shot Learning-Based Traffic Classification System for Secure Internet of Vehicles,S. Datta; S. Namasudra; M. R. Reddy; A. K. Sangaiah; S. Kumari,2025,IEEE Transactions on Intelligent Transportation Systems,10.1109/TITS.2025.3596139,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11146479,ieee,ieee,INCLUDE,tech_strategy_evidence,agent-finalised,exclude,insufficient_fulltext_access,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.,agent-firstpass-fulltext-review,,pending-author-check,exclude,yes,https://doi.org/10.1109/tits.2025.3596139,firstpass_fulltext_agent (low): Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0277,A Blockchain-Based Secure Mutual Authentication System for E-Government Services,H. H. Al-Ameri; S. Ayvaz,2023,2023 3rd International Scientific Conference of Engineering Sciences (ISCES),10.1109/ISCES58193.2023.10311497,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10311497,ieee,ieee,UNCERTAIN,generic_blockchain_institutional,agent-finalised,include,,Promoted to include based on second-pass uncertain triage (strong title/abstract signal; full text not retrieved by agent).,agent-fulltext-finalisation,,pending-author-check,include,no,,finalised:triage_likely_include_promoted
FT-0278,Blockchain-Assisted Trust and Transparency in Cross-Border Digital Asset Management System,W. A. Hasan; S. S. Hameed; A. I. Fattah; S. J. Mutlak; R. T. Shwayyea; A. J. Dakhil,2025,2025 3rd International Conference on Cyber Resilience (ICCR),10.1109/ICCR67387.2025.11292289,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11292289,ieee,ieee;openalex,INCLUDE,full_criteria_match,agent-finalised,exclude,insufficient_fulltext_access,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.,agent-firstpass-fulltext-review,,pending-author-check,exclude,yes,https://doi.org/10.1109/iccr67387.2025.11292289,firstpass_fulltext_agent (low): Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0279,Impact of Equivalence Assessment in the Education Sector using the XAI Model of Blockchain with ECTS,S. Krishnan; R. Surendran,2024,2024 3rd International Conference on Applied Artificial Intelligence and Computing (ICAAIC),10.1109/ICAAIC60222.2024.10575529,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10575529,ieee,ieee,INCLUDE,tech_strategy_evidence,agent-finalised,exclude,insufficient_fulltext_access,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.,agent-firstpass-fulltext-review,,pending-author-check,exclude,yes,https://doi.org/10.1109/icaaic60222.2024.10575529,firstpass_fulltext_agent (low): Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
